well_id,datetime,temperature,temp_change,temp_change_pct,theta_deg,x,y,hours_elapsed
GW-17,2023-09-26 10:59:00,81.0,7.5,10.20408163265305,129.36373326659964,177,425,14421.983333333334
GW-17,2023-12-15 09:41:00,52.7,22.200000000000003,72.78688524590164,129.36373326659964,177,425,16340.683333333332
GW-17,2024-07-22 12:22:00,83.1,30.39999999999999,57.685009487666015,129.36373326659964,177,425,21623.366666666665
GW-2,2022-03-02 14:31:00,75.4,15.400000000000006,25.666666666666682,332.8238878607602,381,252,673.5166666666667
GW-2,2022-05-04 12:38:00,81.0,18.0,28.57142857142858,332.8238878607602,381,252,2183.633333333333
GW-2,2022-07-11 12:19:00,89.2,5.200000000000003,6.190476190476191,332.8238878607602,381,252,3815.3166666666666
GW-2,2022-11-03 11:00:00,78.7,22.0,38.80070546737213,332.8238878607602,381,252,6574.0
GW-2,2023-01-05 12:24:00,66.3,6.099999999999994,10.132890365448489,332.8238878607602,381,252,8087.4
GW-2,2023-03-01 09:36:00,61.3,35.9,141.33858267716536,332.8238878607602,381,252,9404.6
GW-2,2023-04-03 09:56:00,55.6,8.300000000000004,17.547568710359428,332.8238878607602,381,252,10196.933333333332
GW-2,2023-06-01 11:11:00,79.9,27.700000000000003,53.06513409961686,332.8238878607602,381,252,11614.183333333332
GW-2,2023-06-14 14:48:00,84.3,4.3999999999999915,5.506883604505619,332.8238878607602,381,252,11929.8
GW-2,2023-09-29 11:09:00,75.0,9.200000000000003,13.981762917933139,332.8238878607602,381,252,14494.15
GW-2,2023-11-23 15:41:00,75.4,18.900000000000006,33.45132743362833,332.8238878607602,381,252,15818.683333333332
GW-2,2024-02-02 09:41:00,41.0,10.8,35.76158940397352,332.8238878607602,381,252,17516.683333333334
GW-2,2024-03-04 09:36:00,65.8,24.799999999999997,60.48780487804877,332.8238878607602,381,252,18260.6
GW-2,2024-04-10 13:05:00,87.4,21.60000000000001,32.82674772036476,332.8238878607602,381,252,19152.083333333332
GW-2,2024-06-19 14:22:00,104.3,17.099999999999994,19.610091743119252,332.8238878607602,381,252,20833.366666666665
GW-2,2024-10-30 14:06:00,94.7,19.0,25.09907529722588,332.8238878607602,381,252,24025.1
GW-3,2022-03-02 14:28:00,79.4,23.400000000000006,41.78571428571429,3.114621133883361,438,316,673.4666666666667
GW-3,2022-05-04 12:35:00,83.0,18.0,27.692307692307683,3.114621133883361,438,316,2183.5833333333335
GW-3,2022-07-11 12:19:00,89.2,40.5,83.16221765913758,3.114621133883361,438,316,3815.3166666666666
GW-3,2022-08-03 11:41:00,94.8,5.599999999999994,6.278026905829592,3.114621133883361,438,316,4366.683333333333
GW-3,2022-11-03 00:00:00,76.3,19.099999999999994,33.39160839160837,3.114621133883361,438,316,6563.0
GW-3,2022-12-08 11:16:00,55.4,5.799999999999997,11.693548387096776,3.114621133883361,438,316,7414.266666666666
GW-3,2022-12-08 11:20:00,70.9,15.500000000000007,27.978339350180526,3.114621133883361,438,316,7414.333333333333
GW-3,2023-02-28 09:39:00,67.0,21.1,45.96949891067539,3.114621133883361,438,316,9380.65
GW-3,2023-03-07 09:29:00,66.1,3.3999999999999915,5.422647527910662,3.114621133883361,438,316,9548.483333333334
GW-3,2023-04-03 10:00:00,56.6,9.800000000000004,20.940170940170955,3.114621133883361,438,316,10197.0
GW-3,2023-06-01 11:09:00,78.9,26.60000000000001,50.86042065009562,3.114621133883361,438,316,11614.15
GW-3,2023-06-14 14:51:00,86.8,7.8999999999999915,10.012674271229383,3.114621133883361,438,316,11929.85
GW-3,2023-09-29 11:11:00,79.7,8.799999999999997,12.411847672778563,3.114621133883361,438,316,14494.183333333332
GW-3,2023-11-23 15:47:00,82.7,28.0,51.18829981718464,3.114621133883361,438,316,15818.783333333333
GW-3,2024-02-02 09:44:00,41.8,7.699999999999996,22.580645161290303,3.114621133883361,438,316,17516.733333333334
GW-3,2024-03-04 09:41:00,65.7,23.900000000000006,57.17703349282299,3.114621133883361,438,316,18260.683333333334
GW-3,2024-04-10 13:09:00,85.5,19.799999999999997,30.136986301369852,3.114621133883361,438,316,19152.15
GW-3,2024-06-19 09:31:00,84.6,12.399999999999991,17.174515235457054,3.114621133883361,438,316,20828.516666666666
GW-3,2024-06-19 14:27:00,112.6,28.0,33.096926713947994,3.114621133883361,438,316,20833.45
GW-3,2024-06-20 15:29:00,121.4,8.800000000000011,7.815275310834835,3.114621133883361,438,316,20858.483333333334
GW-3,2024-07-25 13:27:00,89.0,8.200000000000003,10.148514851485157,3.114621133883361,438,316,21696.45
GW-3,2024-10-30 14:09:00,93.8,19.0,25.401069518716568,3.114621133883361,438,316,24025.15
GW-4,2022-03-02 14:26:00,65.8,9.799999999999997,17.500000000000004,31.170339172009278,434,404,673.4333333333333
GW-4,2022-05-04 12:29:00,80.0,18.0,29.032258064516125,31.170339172009278,434,404,2183.483333333333
GW-4,2022-06-01 09:05:00,88.0,8.0,10.000000000000009,31.170339172009278,434,404,2852.0833333333335
GW-4,2022-07-11 12:16:00,87.2,38.5,79.05544147843942,31.170339172009278,434,404,3815.266666666667
GW-4,2022-08-03 11:47:00,91.5,36.1,65.1624548736462,31.170339172009278,434,404,4366.783333333334
GW-4,2022-10-12 08:52:00,75.7,8.5,12.648809523809511,31.170339172009278,434,404,6043.866666666667
GW-4,2022-12-08 11:03:00,58.2,4.700000000000003,8.785046728971956,31.170339172009278,434,404,7414.05
GW-4,2023-01-05 12:11:00,64.8,6.599999999999994,11.340206185566991,31.170339172009278,434,404,8087.183333333333
GW-4,2023-02-28 09:43:00,76.1,30.199999999999996,65.79520697167756,31.170339172009278,434,404,9380.716666666667
GW-4,2023-03-01 09:55:00,72.5,4.799999999999997,7.090103397341196,31.170339172009278,434,404,9404.916666666666
GW-4,2023-04-03 10:08:00,58.6,9.700000000000003,19.836400817995916,31.170339172009278,434,404,10197.133333333333
GW-4,2023-06-01 11:07:00,86.9,33.900000000000006,63.96226415094341,31.170339172009278,434,404,11614.116666666667
GW-4,2023-07-05 10:00:00,89.6,4.5,5.287896592244423,31.170339172009278,434,404,12429.0
GW-4,2023-09-29 11:16:00,89.7,6.6000000000000085,7.942238267148016,31.170339172009278,434,404,14494.266666666666
GW-4,2023-11-23 15:50:00,67.5,3.6000000000000014,5.633802816901401,31.170339172009278,434,404,15818.833333333334
GW-4,2024-03-04 09:49:00,75.9,26.500000000000007,53.6437246963563,31.170339172009278,434,404,18260.816666666666
GW-4,2024-04-10 13:16:00,81.1,5.199999999999989,6.8511198945981455,31.170339172009278,434,404,19152.266666666666
GW-4,2024-05-21 10:45:00,101.6,20.5,25.27743526510482,31.170339172009278,434,404,20133.75
GW-4,2024-06-19 14:37:00,100.5,8.599999999999994,9.35799782372142,31.170339172009278,434,404,20833.616666666665
GW-4,2024-06-21 10:01:00,105.9,6.6000000000000085,6.646525679758319,31.170339172009278,434,404,20877.016666666666
GW-4,2024-08-26 10:04:00,97.2,9.900000000000006,11.340206185567014,31.170339172009278,434,404,22461.066666666666
GW-4,2024-10-30 14:14:00,89.5,12.799999999999997,16.688396349413303,31.170339172009278,434,404,24025.233333333334
GW-5,2022-03-02 14:01:00,76.8,18.799999999999997,32.41379310344827,62.12386434407654,352,455,673.0166666666667
GW-5,2022-05-04 12:09:00,82.0,20.0,32.258064516129025,62.12386434407654,352,455,2183.15
GW-5,2022-07-11 12:13:00,88.1,8.099999999999994,10.124999999999984,62.12386434407654,352,455,3815.2166666666667
GW-5,2022-11-03 10:54:00,69.6,9.799999999999997,16.387959866220726,62.12386434407654,352,455,6573.9
GW-5,2023-01-05 13:09:00,65.5,9.100000000000001,16.134751773049636,62.12386434407654,352,455,8088.15
GW-5,2023-02-28 09:50:00,75.3,33.3,79.28571428571428,62.12386434407654,352,455,9380.833333333334
GW-5,2023-03-07 09:40:00,73.0,7.099999999999994,10.77389984825492,62.12386434407654,352,455,9548.666666666666
GW-5,2023-04-03 10:11:00,57.4,7.5,15.030060120240485,62.12386434407654,352,455,10197.183333333332
GW-5,2023-06-01 11:02:00,86.5,32.5,60.18518518518518,62.12386434407654,352,455,11614.033333333333
GW-5,2023-09-29 11:19:00,88.4,9.700000000000003,12.325285895806859,62.12386434407654,352,455,14494.316666666668
GW-5,2023-11-02 15:58:00,74.8,13.199999999999996,21.42857142857142,62.12386434407654,352,455,15314.966666666667
GW-5,2024-03-04 10:01:00,74.5,27.5,58.51063829787233,62.12386434407654,352,455,18261.016666666666
GW-5,2024-04-10 13:20:00,88.9,17.0,23.643949930458973,62.12386434407654,352,455,19152.333333333332
GW-5,2024-06-19 13:59:00,97.6,12.199999999999989,14.28571428571428,62.12386434407654,352,455,20832.983333333334
GW-5,2024-07-23 10:06:00,84.0,4.5,5.660377358490565,62.12386434407654,352,455,21645.1
GW-5,2024-10-30 12:56:00,91.6,13.899999999999991,17.88931788931787,62.12386434407654,352,455,24023.933333333334
GW-6,2022-03-02 14:04:00,78.7,20.200000000000003,34.52991452991454,91.47194451572767,270,453,673.0666666666667
GW-6,2022-05-04 12:04:00,82.0,20.0,32.258064516129025,91.47194451572767,270,453,2183.0666666666666
GW-6,2022-07-11 11:55:00,94.8,19.299999999999997,25.562913907284756,91.47194451572767,270,453,3814.9166666666665
GW-6,2022-09-01 11:06:00,92.9,11.800000000000011,14.549938347718872,91.47194451572767,270,453,5062.1
GW-6,2022-10-12 10:51:00,81.3,17.5,27.42946708463949,91.47194451572767,270,453,6045.85
GW-6,2022-11-13 00:00:00,89.8,23.5,35.4449472096531,91.47194451572767,270,453,6803.0
GW-6,2023-01-05 13:05:00,69.0,8.899999999999999,14.808652246256226,91.47194451572767,270,453,8088.083333333333
GW-6,2023-02-28 08:53:00,65.9,12.200000000000003,22.718808193668536,91.47194451572767,270,453,9379.883333333333
GW-6,2023-03-07 08:43:00,65.9,4.400000000000006,7.154471544715446,91.47194451572767,270,453,9547.716666666667
GW-6,2023-04-03 09:23:00,54.2,9.0,19.91150442477876,91.47194451572767,270,453,10196.383333333333
GW-6,2023-06-01 11:35:00,81.0,25.1,44.901610017889084,91.47194451572767,270,453,11614.583333333334
GW-6,2023-07-05 09:39:00,88.0,7.200000000000003,8.910891089108919,91.47194451572767,270,453,12428.65
GW-6,2023-09-29 10:38:00,86.7,12.5,16.846361185983817,91.47194451572767,270,453,14493.633333333333
GW-6,2023-11-02 16:05:00,71.4,7.300000000000011,11.388455538221542,91.47194451572767,270,453,15315.083333333334
GW-6,2024-03-04 10:04:00,74.9,28.60000000000001,61.771058315334805,91.47194451572767,270,453,18261.066666666666
GW-6,2024-04-10 12:32:00,79.1,4.199999999999989,5.607476635513997,91.47194451572767,270,453,19151.533333333333
GW-6,2024-05-21 10:54:00,94.2,15.100000000000009,19.089759797724405,91.47194451572767,270,453,20133.9
GW-6,2024-06-19 14:05:00,98.0,10.0,11.363636363636353,91.47194451572767,270,453,20833.083333333332
GW-6,2024-07-23 10:22:00,83.3,5.799999999999997,7.4838709677419235,91.47194451572767,270,453,21645.366666666665
GW-6,2024-10-30 13:31:00,97.7,25.200000000000003,34.75862068965518,91.47194451572767,270,453,24024.516666666666
GW-8,2022-02-02 13:36:00,62.0,4.0,6.896551724137923,157.57712699296292,160,354,0.6
GW-8,2022-03-02 13:51:00,73.7,11.700000000000003,18.870967741935484,157.57712699296292,160,354,672.85
GW-8,2022-05-04 11:57:00,82.0,14.0,20.58823529411764,157.57712699296292,160,354,2182.95
GW-8,2022-07-11 12:08:00,88.5,6.5,7.92682926829269,157.57712699296292,160,354,3815.133333333333
GW-8,2022-08-03 13:01:00,90.3,4.599999999999994,5.36756126021003,157.57712699296292,160,354,4368.016666666666
GW-8,2022-11-03 11:41:00,84.3,19.5,30.092592592592602,157.57712699296292,160,354,6574.683333333333
GW-8,2023-01-05 12:58:00,67.1,5.599999999999994,9.105691056910569,157.57712699296292,160,354,8087.966666666666
GW-8,2023-02-28 09:04:00,65.9,14.300000000000004,27.71317829457365,157.57712699296292,160,354,9380.066666666668
GW-8,2023-03-01 09:00:00,69.9,4.0,6.069802731411222,157.57712699296292,160,354,9404.0
GW-8,2023-04-03 09:29:00,53.2,6.400000000000006,13.675213675213694,157.57712699296292,160,354,10196.483333333334
GW-8,2023-05-02 00:00:00,62.3,12.099999999999994,24.103585657370495,157.57712699296292,160,354,10883.0
GW-8,2023-06-01 11:31:00,86.9,24.60000000000001,39.48635634028894,157.57712699296292,160,354,11614.516666666666
GW-8,2023-06-27 13:32:00,87.3,5.099999999999994,6.2043795620437825,157.57712699296292,160,354,12240.533333333333
GW-8,2023-09-26 10:30:00,87.9,18.400000000000006,26.47482014388489,157.57712699296292,160,354,14421.5
GW-8,2023-11-02 15:09:00,70.2,12.800000000000004,22.299651567944267,157.57712699296292,160,354,15314.15
GW-8,2024-01-11 09:45:00,67.6,15.199999999999996,29.00763358778624,157.57712699296292,160,354,16988.75
GW-8,2024-03-04 08:55:00,67.8,24.4,56.22119815668203,157.57712699296292,160,354,18259.916666666668
GW-8,2024-04-10 12:38:00,87.0,19.200000000000003,28.31858407079646,157.57712699296292,160,354,19151.633333333335
GW-8,2024-05-21 10:00:00,91.9,4.900000000000006,5.632183908045985,157.57712699296292,160,354,20133.0
GW-8,2024-06-20 14:59:00,99.2,17.200000000000003,20.97560975609756,157.57712699296292,160,354,20857.983333333334
GW-8,2024-07-23 10:30:00,81.5,6.700000000000003,8.957219251336902,157.57712699296292,160,354,21645.5
GW-8,2024-08-26 09:34:00,89.0,5.299999999999997,6.332138590203096,157.57712699296292,160,354,22460.566666666666
GW-8,2024-10-30 13:38:00,95.1,22.799999999999997,31.535269709543567,157.57712699296292,160,354,24024.633333333335
GW-9,2022-02-02 13:29:00,54.0,3.0,5.882352941176472,197.00668728300113,182,279,0.48333333333333334
GW-9,2022-03-02 13:47:00,61.7,7.700000000000003,14.25925925925926,197.00668728300113,182,279,672.7833333333333
GW-9,2022-05-04 11:54:00,80.0,16.0,25.0,197.00668728300113,182,279,2182.9
GW-9,2022-07-11 12:14:00,91.6,18.299999999999997,24.965893587994547,197.00668728300113,182,279,3815.233333333333
GW-9,2022-08-03 11:19:00,97.0,5.400000000000006,5.895196506550215,197.00668728300113,182,279,4366.316666666667
GW-9,2022-11-03 12:03:00,85.8,24.4,39.73941368078175,197.00668728300113,182,279,6575.05
GW-9,2023-02-28 09:13:00,62.7,16.900000000000006,36.899563318777304,197.00668728300113,182,279,9380.216666666667
GW-9,2023-03-01 09:10:00,69.3,6.599999999999994,10.526315789473673,197.00668728300113,182,279,9404.166666666666
GW-9,2023-04-03 09:36:00,54.4,9.5,21.15812917594655,197.00668728300113,182,279,10196.6
GW-9,2023-06-01 11:26:00,85.5,30.4,55.172413793103445,197.00668728300113,182,279,11614.433333333332
GW-9,2023-06-27 13:34:00,88.0,4.700000000000003,5.6422569027611,197.00668728300113,182,279,12240.566666666668
GW-9,2023-09-26 10:27:00,87.2,17.400000000000006,24.928366762177667,197.00668728300113,182,279,14421.45
GW-9,2023-11-02 15:14:00,74.5,9.200000000000003,14.088820826952531,197.00668728300113,182,279,15314.233333333334
GW-9,2024-01-11 09:49:00,66.5,17.6,35.9918200408998,197.00668728300113,182,279,16988.816666666666
GW-9,2024-03-04 09:04:00,74.0,27.6,59.48275862068966,197.00668728300113,182,279,18260.066666666666
GW-9,2024-04-10 12:44:00,89.1,15.099999999999994,20.405405405405407,197.00668728300113,182,279,19151.733333333334
GW-9,2024-05-21 10:06:00,95.0,5.900000000000006,6.621773288439958,197.00668728300113,182,279,20133.1
GW-9,2024-06-20 15:10:00,101.9,7.5,7.944915254237284,197.00668728300113,182,279,20858.166666666668
GW-9,2024-07-23 10:34:00,84.3,8.399999999999991,11.067193675889309,197.00668728300113,182,279,21645.566666666666
GW-9,2024-10-30 13:41:00,97.7,26.200000000000003,36.643356643356654,197.00668728300113,182,279,24024.683333333334
